# cc=gcc rounds=11 load1_at_start=0.10 date=2026-09-11T15:29:14
set	regime	arm	round	ns_per_char	hits	chk
^Xan	mixed	lam16	1	5.2538	980774	514190751871
^Xan	mixed	lam256	1	5.6860	980774	514190751871
^Xan	mixed	refbs	2	11.6488	980774	514190751871
^Xan	mixed	bitmap1	2	1.7837	980774	514190751871
^Xan	mixed	lam0	2	5.7130	980774	514190751871
^Xan	mixed	lam16	2	5.0702	980774	514190751871
^Xan	mixed	lam256	2	4.1790	980774	514190751871
^Xan	mixed	refbs	3	11.6925	980774	514190751871
^Xan	mixed	bitmap1	3	1.7469	980774	514190751871
^Xan	mixed	lam0	3	5.7882	980774	514190751871
^Xan	mixed	lam16	3	5.0724	980774	514190751871
^Xan	mixed	lam256	3	4.1862	980774	514190751871
^Xan	mixed	refbs	4	11.5356	980774	514190751871
^Xan	mixed	bitmap1	4	1.7531	980774	514190751871
^Xan	mixed	lam0	4	5.8026	980774	514190751871
^Xan	mixed	lam16	4	5.0798	980774	514190751871
^Xan	mixed	lam256	4	4.1753	980774	514190751871
^Xan	mixed	refbs	5	11.6003	980774	514190751871
^Xan	mixed	bitmap1	5	1.7479	980774	514190751871
^Xan	mixed	lam0	5	5.7868	980774	514190751871
^Xan	mixed	lam16	5	5.0821	980774	514190751871
^Xan	mixed	lam256	5	4.1797	980774	514190751871
^Xan	mixed	refbs	6	11.5939	980774	514190751871
^Xan	mixed	bitmap1	6	1.7486	980774	514190751871
^Xan	mixed	lam0	6	5.8041	980774	514190751871
^Xan	mixed	lam16	6	5.0743	980774	514190751871
^Xan	mixed	lam256	6	4.1856	980774	514190751871
^Xan	mixed	refbs	7	11.6567	980774	514190751871
^Xan	mixed	bitmap1	7	1.7489	980774	514190751871
^Xan	mixed	lam0	7	5.7850	980774	514190751871
^Xan	mixed	lam16	7	5.0789	980774	514190751871
^Xan	mixed	lam256	7	4.1878	980774	514190751871
^Xan	mixed	refbs	8	11.6471	980774	514190751871
^Xan	mixed	bitmap1	8	1.7465	980774	514190751871
^Xan	mixed	lam0	8	5.7843	980774	514190751871
^Xan	mixed	lam16	8	5.0791	980774	514190751871
^Xan	mixed	lam256	8	4.1821	980774	514190751871
^Xan	mixed	refbs	9	11.6362	980774	514190751871
^Xan	mixed	bitmap1	9	1.7441	980774	514190751871
^Xan	mixed	lam0	9	5.7864	980774	514190751871
^Xan	mixed	lam16	9	5.0801	980774	514190751871
^Xan	mixed	lam256	9	4.1903	980774	514190751871
^Xan	mixed	refbs	10	11.5833	980774	514190751871
^Xan	mixed	bitmap1	10	1.7491	980774	514190751871
^Xan	mixed	lam0	10	5.7890	980774	514190751871
^Xan	mixed	lam16	10	5.0846	980774	514190751871
^Xan	mixed	lam256	10	4.1959	980774	514190751871
^Xan	ascii	refbs	0	17.3021	540569	283544927737
^Xan	ascii	bitmap1	0	1.4763	540569	283544927737
^Xan	ascii	lam0	0	3.5463	540569	283544927737
^Xan	ascii	lam16	0	2.6610	540569	283544927737
^Xan	ascii	lam256	0	2.9544	540569	283544927737
^Xan	ascii	refbs	1	17.3057	540569	283544927737
^Xan	ascii	bitmap1	1	1.4760	540569	283544927737
^Xan	ascii	lam0	1	3.5460	540569	283544927737
^Xan	ascii	lam16	1	2.6600	540569	283544927737
^Xan	ascii	lam256	1	2.9588	540569	283544927737
^Xan	ascii	refbs	2	17.1034	540569	283544927737
^Xan	ascii	bitmap1	2	1.4796	540569	283544927737
^Xan	ascii	lam0	2	3.5420	540569	283544927737
^Xan	ascii	lam16	2	2.6600	540569	283544927737
^Xan	ascii	lam256	2	2.9539	540569	283544927737
^Xan	ascii	refbs	3	17.1791	540569	283544927737
^Xan	ascii	bitmap1	3	1.4798	540569	283544927737
^Xan	ascii	lam0	3	3.5448	540569	283544927737
^Xan	ascii	lam16	3	2.6613	540569	283544927737
^Xan	ascii	lam256	3	2.9543	540569	283544927737
^Xan	ascii	refbs	4	17.1237	540569	283544927737
^Xan	ascii	bitmap1	4	1.4793	540569	283544927737
^Xan	ascii	lam0	4	3.5468	540569	283544927737
^Xan	ascii	lam16	4	2.6559	540569	283544927737
^Xan	ascii	lam256	4	2.9538	540569	283544927737
^Xan	ascii	refbs	5	17.1685	540569	283544927737
^Xan	ascii	bitmap1	5	1.4796	540569	283544927737
^Xan	ascii	lam0	5	3.5687	540569	283544927737
^Xan	ascii	lam16	5	2.6633	540569	283544927737
^Xan	ascii	lam256	5	2.9549	540569	283544927737
^Xan	ascii	refbs	6	17.1649	540569	283544927737
^Xan	ascii	bitmap1	6	1.4756	540569	283544927737
^Xan	ascii	lam0	6	3.5458	540569	283544927737
^Xan	ascii	lam16	6	2.6602	540569	283544927737
^Xan	ascii	lam256	6	2.9547	540569	283544927737
^Xan	ascii	refbs	7	17.1231	540569	283544927737
^Xan	ascii	bitmap1	7	1.4755	540569	283544927737
^Xan	ascii	lam0	7	3.5460	540569	283544927737
^Xan	ascii	lam16	7	2.6599	540569	283544927737
^Xan	ascii	lam256	7	3.1348	540569	283544927737
^Xan	ascii	refbs	8	17.1440	540569	283544927737
^Xan	ascii	bitmap1	8	1.4806	540569	283544927737
^Xan	ascii	lam0	8	3.5430	540569	283544927737
^Xan	ascii	lam16	8	2.6600	540569	283544927737
^Xan	ascii	lam256	8	2.9534	540569	283544927737
^Xan	ascii	refbs	9	17.1423	540569	283544927737
^Xan	ascii	bitmap1	9	1.4795	540569	283544927737
^Xan	ascii	lam0	9	3.5465	540569	283544927737
^Xan	ascii	lam16	9	2.6560	540569	283544927737
^Xan	ascii	lam256	9	2.9540	540569	283544927737
^Xan	ascii	refbs	10	17.1399	540569	283544927737
^Xan	ascii	bitmap1	10	1.4812	540569	283544927737
^Xan	ascii	lam0	10	3.5507	540569	283544927737
^Xan	ascii	lam16	10	2.6682	540569	283544927737
^Xan	ascii	lam256	10	2.9593	540569	283544927737
^Xan	full	refbs	0	12.5762	913922	479160638184
^Xan	full	bitmap1	0	1.7764	913922	479160638184
^Xan	full	lam0	0	6.3546	913922	479160638184
^Xan	full	lam16	0	5.7041	913922	479160638184
^Xan	full	lam256	0	4.6784	913922	479160638184
^Xan	full	refbs	1	12.6189	913922	479160638184
^Xan	full	bitmap1	1	1.7557	913922	479160638184
^Xan	full	lam0	1	6.3454	913922	479160638184
^Xan	full	lam16	1	5.6983	913922	479160638184
^Xan	full	lam256	1	4.6746	913922	479160638184
^Xan	full	refbs	2	12.5703	913922	479160638184
^Xan	full	bitmap1	2	1.7510	913922	479160638184
^Xan	full	lam0	2	6.3590	913922	479160638184
^Xan	full	lam16	2	5.7008	913922	479160638184
^Xan	full	lam256	2	4.6780	913922	479160638184
^Xan	full	refbs	3	12.6447	913922	479160638184
^Xan	full	bitmap1	3	1.7490	913922	479160638184
^Xan	full	lam0	3	6.3548	913922	479160638184
^Xan	full	lam16	3	5.7008	913922	479160638184
^Xan	full	lam256	3	4.6764	913922	479160638184
^Xan	full	refbs	4	12.6644	913922	479160638184
^Xan	full	bitmap1	4	1.7444	913922	479160638184
^Xan	full	lam0	4	6.3590	913922	479160638184
^Xan	full	lam16	4	5.7051	913922	479160638184
^Xan	full	lam256	4	4.6796	913922	479160638184
^Xan	full	refbs	5	12.5877	913922	479160638184
^Xan	full	bitmap1	5	1.7582	913922	479160638184
^Xan	full	lam0	5	6.3561	913922	479160638184
^Xan	full	lam16	5	5.7010	913922	479160638184
^Xan	full	lam256	5	4.6735	913922	479160638184
^Xan	full	refbs	6	12.6455	913922	479160638184
^Xan	full	bitmap1	6	1.7692	913922	479160638184
^Xan	full	lam0	6	6.3570	913922	479160638184
^Xan	full	lam16	6	5.7084	913922	479160638184
^Xan	full	lam256	6	4.6797	913922	479160638184
^Xan	full	refbs	7	12.6049	913922	479160638184
^Xan	full	bitmap1	7	1.7460	913922	479160638184
^Xan	full	lam0	7	6.3744	913922	479160638184
^Xan	full	lam16	7	5.7009	913922	479160638184
^Xan	full	lam256	7	4.6799	913922	479160638184
^Xan	full	refbs	8	12.6564	913922	479160638184
^Xan	full	bitmap1	8	1.7518	913922	479160638184
^Xan	full	lam0	8	6.3708	913922	479160638184
^Xan	full	lam16	8	5.7062	913922	479160638184
^Xan	full	lam256	8	4.6803	913922	479160638184
^Xan	full	refbs	9	12.5894	913922	479160638184
^Xan	full	bitmap1	9	1.7505	913922	479160638184
^Xan	full	lam0	9	6.3483	913922	479160638184
^Xan	full	lam16	9	5.7036	913922	479160638184
^Xan	full	lam256	9	4.6763	913922	479160638184
^Xan	full	refbs	10	12.5784	913922	479160638184
^Xan	full	bitmap1	10	1.7493	913922	479160638184
^Xan	full	lam0	10	6.3580	913922	479160638184
^Xan	full	lam16	10	5.7071	913922	479160638184
^Xan	full	lam256	10	4.6762	913922	479160638184
Xwd	member	refbs	0	20.3702	1048576	549756338176
Xwd	member	bitmap1	0	1.5963	1048576	549756338176
Xwd	member	lam0	0	9.9286	1048576	549756338176
Xwd	member	lam16	0	11.6401	1048576	549756338176
Xwd	member	lam256	0	10.2347	1048576	549756338176
Xwd	member	refbs	1	21.1694	1048576	549756338176
Xwd	member	bitmap1	1	1.5902	1048576	549756338176
Xwd	member	lam0	1	9.9161	1048576	549756338176
Xwd	member	lam16	1	11.6739	1048576	549756338176
Xwd	member	lam256	1	10.2292	1048576	549756338176
Xwd	member	refbs	2	21.1667	1048576	549756338176
Xwd	member	bitmap1	2	1.5911	1048576	549756338176
Xwd	member	lam0	2	10.1863	1048576	549756338176
Xwd	member	lam16	2	11.6576	1048576	549756338176
Xwd	member	lam256	2	10.2197	1048576	549756338176
Xwd	member	refbs	3	21.1637	1048576	549756338176
Xwd	member	bitmap1	3	1.5907	1048576	549756338176
Xwd	member	lam0	3	10.1825	1048576	549756338176
Xwd	member	lam16	3	11.6654	1048576	549756338176
Xwd	member	lam256	3	10.2130	1048576	549756338176
Xwd	member	refbs	4	20.6769	1048576	549756338176
Xwd	member	bitmap1	4	1.5870	1048576	549756338176
Xwd	member	lam0	4	10.1995	1048576	549756338176
Xwd	member	lam16	4	11.6636	1048576	549756338176
Xwd	member	lam256	4	10.2209	1048576	549756338176
Xwd	member	refbs	5	20.1953	1048576	549756338176
Xwd	member	bitmap1	5	1.5894	1048576	549756338176
Xwd	member	lam0	5	10.2515	1048576	549756338176
Xwd	member	lam16	5	11.6593	1048576	549756338176
Xwd	member	lam256	5	10.2239	1048576	549756338176
Xwd	member	refbs	6	21.0574	1048576	549756338176
Xwd	member	bitmap1	6	1.5902	1048576	549756338176
Xwd	member	lam0	6	10.2505	1048576	549756338176
Xwd	member	lam16	6	11.6598	1048576	549756338176
Xwd	member	lam256	6	10.2175	1048576	549756338176
Xwd	member	refbs	7	21.1875	1048576	549756338176
Xwd	member	bitmap1	7	1.5912	1048576	549756338176
Xwd	member	lam0	7	10.2636	1048576	549756338176
Xwd	member	lam16	7	11.6592	1048576	549756338176
Xwd	member	lam256	7	10.2136	1048576	549756338176
Xwd	member	refbs	8	21.1614	1048576	549756338176
Xwd	member	bitmap1	8	1.5897	1048576	549756338176
Xwd	member	lam0	8	10.2117	1048576	549756338176
Xwd	member	lam16	8	11.6649	1048576	549756338176
Xwd	member	lam256	8	10.2257	1048576	549756338176
Xwd	member	refbs	9	21.1549	1048576	549756338176
Xwd	member	bitmap1	9	1.5872	1048576	549756338176
Xwd	member	lam0	9	10.3710	1048576	549756338176
Xwd	member	lam16	9	11.6250	1048576	549756338176
Xwd	member	lam256	9	10.2251	1048576	549756338176
Xwd	member	refbs	10	21.1730	1048576	549756338176
Xwd	member	bitmap1	10	1.5897	1048576	549756338176
Xwd	member	lam0	10	10.2020	1048576	549756338176
Xwd	member	lam16	10	11.6622	1048576	549756338176
Xwd	member	lam256	10	10.2298	1048576	549756338176
Xwd	mixed	refbs	0	19.4504	592577	310848058259
Xwd	mixed	bitmap1	0	2.4014	592577	310848058259
Xwd	mixed	lam0	0	9.7941	592577	310848058259
Xwd	mixed	lam16	0	10.2759	592577	310848058259
Xwd	mixed	lam256	0	9.8156	592577	310848058259
Xwd	mixed	refbs	1	19.7312	592577	310848058259
Xwd	mixed	bitmap1	1	2.3738	592577	310848058259
Xwd	mixed	lam0	1	9.8225	592577	310848058259
Xwd	mixed	lam16	1	10.1441	592577	310848058259
Xwd	mixed	lam256	1	9.8326	592577	310848058259
Xwd	mixed	refbs	2	19.6605	592577	310848058259
Xwd	mixed	bitmap1	2	2.3610	592577	310848058259
Xwd	mixed	lam0	2	9.7992	592577	310848058259
Xwd	mixed	lam16	2	10.1453	592577	310848058259
Xwd	mixed	lam256	2	9.8281	592577	310848058259
Xwd	mixed	refbs	3	19.5965	592577	310848058259
Xwd	mixed	bitmap1	3	2.4891	592577	310848058259
Xwd	mixed	lam0	3	9.8112	592577	310848058259
Xwd	mixed	lam16	3	10.1366	592577	310848058259
Xwd	mixed	lam256	3	9.8433	592577	310848058259
Xwd	mixed	refbs	4	19.7213	592577	310848058259
Xwd	mixed	bitmap1	4	2.3686	592577	310848058259
Xwd	mixed	lam0	4	9.7923	592577	310848058259
Xwd	mixed	lam16	4	10.1547	592577	310848058259
Xwd	mixed	lam256	4	9.8411	592577	310848058259
Xwd	mixed	refbs	5	19.7128	592577	310848058259
Xwd	mixed	bitmap1	5	2.3622	592577	310848058259
Xwd	mixed	lam0	5	9.7979	592577	310848058259
Xwd	mixed	lam16	5	10.1610	592577	310848058259
Xwd	mixed	lam256	5	9.8277	592577	310848058259
Xwd	mixed	refbs	6	19.6414	592577	310848058259
Xwd	mixed	bitmap1	6	2.3587	592577	310848058259
Xwd	mixed	lam0	6	9.8063	592577	310848058259
Xwd	mixed	lam16	6	10.1538	592577	310848058259
Xwd	mixed	lam256	6	9.8242	592577	310848058259
Xwd	mixed	refbs	7	19.7416	592577	310848058259
Xwd	mixed	bitmap1	7	2.3599	592577	310848058259
Xwd	mixed	lam0	7	9.7974	592577	310848058259
Xwd	mixed	lam16	7	10.1485	592577	310848058259
Xwd	mixed	lam256	7	9.8192	592577	310848058259
Xwd	mixed	refbs	8	19.7044	592577	310848058259
Xwd	mixed	bitmap1	8	2.3590	592577	310848058259
Xwd	mixed	lam0	8	9.8423	592577	310848058259
Xwd	mixed	lam16	8	10.1450	592577	310848058259
Xwd	mixed	lam256	8	9.8218	592577	310848058259
Xwd	mixed	refbs	9	19.5484	592577	310848058259
Xwd	mixed	bitmap1	9	2.3575	592577	310848058259
Xwd	mixed	lam0	9	9.8039	592577	310848058259
Xwd	mixed	lam16	9	10.1376	592577	310848058259
Xwd	mixed	lam256	9	9.8224	592577	310848058259
Xwd	mixed	refbs	10	19.8685	592577	310848058259
Xwd	mixed	bitmap1	10	2.3545	592577	310848058259
Xwd	mixed	lam0	10	9.8799	592577	310848058259
Xwd	mixed	lam16	10	10.1500	592577	310848058259
Xwd	mixed	lam256	10	9.8546	592577	310848058259
Xwd	ascii	refbs	0	17.2715	516397	270588168628
Xwd	ascii	bitmap1	0	4.7835	516397	270588168628
Xwd	ascii	lam0	0	5.5265	516397	270588168628
Xwd	ascii	lam16	0	5.7404	516397	270588168628
Xwd	ascii	lam256	0	5.7713	516397	270588168628
Xwd	ascii	refbs	1	17.3066	516397	270588168628
Xwd	ascii	bitmap1	1	4.7864	516397	270588168628
Xwd	ascii	lam0	1	5.4848	516397	270588168628
Xwd	ascii	lam16	1	5.7383	516397	270588168628
Xwd	ascii	lam256	1	5.7700	516397	270588168628
Xwd	ascii	refbs	2	17.2155	516397	270588168628
Xwd	ascii	bitmap1	2	4.7726	516397	270588168628
Xwd	ascii	lam0	2	5.5151	516397	270588168628
Xwd	ascii	lam16	2	5.7415	516397	270588168628
Xwd	ascii	lam256	2	5.7619	516397	270588168628
Xwd	ascii	refbs	3	17.2728	516397	270588168628
Xwd	ascii	bitmap1	3	4.7819	516397	270588168628
Xwd	ascii	lam0	3	5.4877	516397	270588168628
Xwd	ascii	lam16	3	5.7644	516397	270588168628
Xwd	ascii	lam256	3	5.7579	516397	270588168628
Xwd	ascii	refbs	4	17.2471	516397	270588168628
Xwd	ascii	bitmap1	4	4.7924	516397	270588168628
Xwd	ascii	lam0	4	5.4806	516397	270588168628
Xwd	ascii	lam16	4	5.7422	516397	270588168628
Xwd	ascii	lam256	4	5.7640	516397	270588168628
Xwd	ascii	refbs	5	17.2304	516397	270588168628
Xwd	ascii	bitmap1	5	4.7679	516397	270588168628
Xwd	ascii	lam0	5	5.4778	516397	270588168628
Xwd	ascii	lam16	5	5.7410	516397	270588168628
Xwd	ascii	lam256	5	5.7705	516397	270588168628
Xwd	ascii	refbs	6	17.2804	516397	270588168628
Xwd	ascii	bitmap1	6	4.7511	516397	270588168628
Xwd	ascii	lam0	6	5.4831	516397	270588168628
Xwd	ascii	lam16	6	5.7378	516397	270588168628
Xwd	ascii	lam256	6	5.7693	516397	270588168628
Xwd	ascii	refbs	7	17.2384	516397	270588168628
Xwd	ascii	bitmap1	7	4.7970	516397	270588168628
Xwd	ascii	lam0	7	5.4605	516397	270588168628
Xwd	ascii	lam16	7	5.7387	516397	270588168628
Xwd	ascii	lam256	7	5.7644	516397	270588168628
Xwd	ascii	refbs	8	17.2405	516397	270588168628
Xwd	ascii	bitmap1	8	4.7771	516397	270588168628
Xwd	ascii	lam0	8	5.4793	516397	270588168628
Xwd	ascii	lam16	8	5.7425	516397	270588168628
Xwd	ascii	lam256	8	5.7992	516397	270588168628
Xwd	ascii	refbs	9	17.2675	516397	270588168628
Xwd	ascii	bitmap1	9	4.8125	516397	270588168628
Xwd	ascii	lam0	9	5.4641	516397	270588168628
Xwd	ascii	lam16	9	5.7404	516397	270588168628
Xwd	ascii	lam256	9	5.7758	516397	270588168628
Xwd	ascii	refbs	10	17.3404	516397	270588168628
Xwd	ascii	bitmap1	10	4.7875	516397	270588168628
Xwd	ascii	lam0	10	5.4752	516397	270588168628
Xwd	ascii	lam16	10	5.7639	516397	270588168628
Xwd	ascii	lam256	10	5.7720	516397	270588168628
Xwd	full	refbs	0	14.7726	136509	71559456855
Xwd	full	bitmap1	0	2.9988	136509	71559456855
Xwd	full	lam0	0	6.7634	136509	71559456855
Xwd	full	lam16	0	6.4880	136509	71559456855
Xwd	full	lam256	0	6.4655	136509	71559456855
Xwd	full	refbs	1	14.8393	136509	71559456855
Xwd	full	bitmap1	1	2.9811	136509	71559456855
Xwd	full	lam0	1	6.7758	136509	71559456855
Xwd	full	lam16	1	6.4525	136509	71559456855
Xwd	full	lam256	1	6.5013	136509	71559456855
Xwd	full	refbs	2	14.7284	136509	71559456855
Xwd	full	bitmap1	2	2.9819	136509	71559456855
Xwd	full	lam0	2	6.7549	136509	71559456855
Xwd	full	lam16	2	6.4681	136509	71559456855
Xwd	full	lam256	2	6.4489	136509	71559456855
Xwd	full	refbs	3	14.9570	136509	71559456855
Xwd	full	bitmap1	3	2.9806	136509	71559456855
Xwd	full	lam0	3	6.7853	136509	71559456855
Xwd	full	lam16	3	6.4565	136509	71559456855
Xwd	full	lam256	3	6.4431	136509	71559456855
Xwd	full	refbs	4	14.9209	136509	71559456855
Xwd	full	bitmap1	4	2.9867	136509	71559456855
Xwd	full	lam0	4	6.7706	136509	71559456855
Xwd	full	lam16	4	6.4523	136509	71559456855
Xwd	full	lam256	4	6.4492	136509	71559456855
Xwd	full	refbs	5	15.2319	136509	71559456855
Xwd	full	bitmap1	5	2.9815	136509	71559456855
Xwd	full	lam0	5	6.7675	136509	71559456855
Xwd	full	lam16	5	6.4508	136509	71559456855
Xwd	full	lam256	5	6.4491	136509	71559456855
Xwd	full	refbs	6	14.7498	136509	71559456855
Xwd	full	bitmap1	6	2.9826	136509	71559456855
Xwd	full	lam0	6	6.7691	136509	71559456855
Xwd	full	lam16	6	6.4446	136509	71559456855
Xwd	full	lam256	6	6.4637	136509	71559456855
Xwd	full	refbs	7	14.9962	136509	71559456855
Xwd	full	bitmap1	7	2.9794	136509	71559456855
Xwd	full	lam0	7	6.7706	136509	71559456855
Xwd	full	lam16	7	6.4586	136509	71559456855
Xwd	full	lam256	7	6.4484	136509	71559456855
Xwd	full	refbs	8	14.8087	136509	71559456855
Xwd	full	bitmap1	8	2.9801	136509	71559456855
Xwd	full	lam0	8	6.7708	136509	71559456855
Xwd	full	lam16	8	6.4531	136509	71559456855
Xwd	full	lam256	8	6.4653	136509	71559456855
Xwd	full	refbs	9	14.7034	136509	71559456855
Xwd	full	bitmap1	9	2.9847	136509	71559456855
Xwd	full	lam0	9	6.7726	136509	71559456855
Xwd	full	lam16	9	6.4423	136509	71559456855
Xwd	full	lam256	9	6.4548	136509	71559456855
Xwd	full	refbs	10	14.7746	136509	71559456855
Xwd	full	bitmap1	10	2.9806	136509	71559456855
Xwd	full	lam0	10	6.7619	136509	71559456855
Xwd	full	lam16	10	6.4525	136509	71559456855
Xwd	full	lam256	10	6.4473	136509	71559456855
^Xwd	member	refbs	0	12.4071	1048576	549756338176
^Xwd	member	bitmap1	0	1.7829	1048576	549756338176
^Xwd	member	lam0	0	3.8772	1048576	549756338176
^Xwd	member	lam16	0	3.4511	1048576	549756338176
^Xwd	member	lam256	0	5.0819	1048576	549756338176
^Xwd	member	refbs	1	12.3080	1048576	549756338176
^Xwd	member	bitmap1	1	1.7373	1048576	549756338176
^Xwd	member	lam0	1	3.8836	1048576	549756338176
^Xwd	member	lam16	1	3.4526	1048576	549756338176
^Xwd	member	lam256	1	5.0796	1048576	549756338176
^Xwd	member	refbs	2	12.1139	1048576	549756338176
^Xwd	member	bitmap1	2	1.7479	1048576	549756338176
^Xwd	member	lam0	2	3.8665	1048576	549756338176
^Xwd	member	lam16	2	3.4522	1048576	549756338176
^Xwd	member	lam256	2	5.0783	1048576	549756338176
^Xwd	member	refbs	3	12.1222	1048576	549756338176
^Xwd	member	bitmap1	3	1.7369	1048576	549756338176
^Xwd	member	lam0	3	3.8783	1048576	549756338176
^Xwd	member	lam16	3	3.4487	1048576	549756338176
^Xwd	member	lam256	3	5.0808	1048576	549756338176
^Xwd	member	refbs	4	12.5650	1048576	549756338176
^Xwd	member	bitmap1	4	1.7610	1048576	549756338176
^Xwd	member	lam0	4	3.8739	1048576	549756338176
^Xwd	member	lam16	4	3.4496	1048576	549756338176
^Xwd	member	lam256	4	5.0835	1048576	549756338176
^Xwd	member	refbs	5	11.9715	1048576	549756338176
^Xwd	member	bitmap1	5	1.7436	1048576	549756338176
^Xwd	member	lam0	5	3.8745	1048576	549756338176
^Xwd	member	lam16	5	3.4526	1048576	549756338176
^Xwd	member	lam256	5	5.0762	1048576	549756338176
^Xwd	member	refbs	6	12.0017	1048576	549756338176
^Xwd	member	bitmap1	6	1.7357	1048576	549756338176
^Xwd	member	lam0	6	3.8715	1048576	549756338176
^Xwd	member	lam16	6	3.4542	1048576	549756338176
^Xwd	member	lam256	6	5.0772	1048576	549756338176
^Xwd	member	refbs	7	11.9765	1048576	549756338176
^Xwd	member	bitmap1	7	1.7399	1048576	549756338176
^Xwd	member	lam0	7	3.8719	1048576	549756338176
^Xwd	member	lam16	7	3.4470	1048576	549756338176
^Xwd	member	lam256	7	5.0824	1048576	549756338176
^Xwd	member	refbs	8	12.0097	1048576	549756338176
^Xwd	member	bitmap1	8	1.7400	1048576	549756338176
^Xwd	member	lam0	8	3.8743	1048576	549756338176
^Xwd	member	lam16	8	3.4557	1048576	549756338176
^Xwd	member	lam256	8	5.0762	1048576	549756338176
^Xwd	member	refbs	9	12.0732	1048576	549756338176
^Xwd	member	bitmap1	9	1.7533	1048576	549756338176
^Xwd	member	lam0	9	3.8759	1048576	549756338176
^Xwd	member	lam16	9	3.4631	1048576	549756338176
^Xwd	member	lam256	9	5.0866	1048576	549756338176
^Xwd	member	refbs	10	12.0511	1048576	549756338176
^Xwd	member	bitmap1	10	1.7423	1048576	549756338176
^Xwd	member	lam0	10	3.8866	1048576	549756338176
^Xwd	member	lam16	10	3.4498	1048576	549756338176
^Xwd	member	lam256	10	5.0755	1048576	549756338176
^Xwd	mixed	refbs	0	13.3805	979836	513687769620
^Xwd	mixed	bitmap1	0	1.7892	979836	513687769620
^Xwd	mixed	lam0	0	5.3749	979836	513687769620
^Xwd	mixed	lam16	0	4.8780	979836	513687769620
^Xwd	mixed	lam256	0	5.7660	979836	513687769620
^Xwd	mixed	refbs	1	13.3796	979836	513687769620
^Xwd	mixed	bitmap1	1	1.7470	979836	513687769620
^Xwd	mixed	lam0	1	5.3659	979836	513687769620
^Xwd	mixed	lam16	1	4.8805	979836	513687769620
^Xwd	mixed	lam256	1	5.7316	979836	513687769620
^Xwd	mixed	refbs	2	13.6163	979836	513687769620
^Xwd	mixed	bitmap1	2	1.7459	979836	513687769620
^Xwd	mixed	lam0	2	5.3630	979836	513687769620
^Xwd	mixed	lam16	2	4.8830	979836	513687769620
^Xwd	mixed	lam256	2	5.7376	979836	513687769620
^Xwd	mixed	refbs	3	13.6521	979836	513687769620
^Xwd	mixed	bitmap1	3	1.7419	979836	513687769620
^Xwd	mixed	lam0	3	5.3749	979836	513687769620
^Xwd	mixed	lam16	3	4.8806	979836	513687769620
^Xwd	mixed	lam256	3	5.7343	979836	513687769620
^Xwd	mixed	refbs	4	13.5068	979836	513687769620
^Xwd	mixed	bitmap1	4	1.7462	979836	513687769620
^Xwd	mixed	lam0	4	5.3965	979836	513687769620
^Xwd	mixed	lam16	4	5.0386	979836	513687769620
^Xwd	mixed	lam256	4	5.7421	979836	513687769620
^Xwd	mixed	refbs	5	13.5040	979836	513687769620
^Xwd	mixed	bitmap1	5	1.7468	979836	513687769620
^Xwd	mixed	lam0	5	5.3753	979836	513687769620
^Xwd	mixed	lam16	5	4.8778	979836	513687769620
^Xwd	mixed	lam256	5	5.7372	979836	513687769620
^Xwd	mixed	refbs	6	13.5327	979836	513687769620
^Xwd	mixed	bitmap1	6	1.7462	979836	513687769620
^Xwd	mixed	lam0	6	5.3768	979836	513687769620
^Xwd	mixed	lam16	6	4.9052	979836	513687769620
^Xwd	mixed	lam256	6	5.7403	979836	513687769620
^Xwd	mixed	refbs	7	13.4250	979836	513687769620
^Xwd	mixed	bitmap1	7	1.7471	979836	513687769620
^Xwd	mixed	lam0	7	5.3696	979836	513687769620
^Xwd	mixed	lam16	7	4.8812	979836	513687769620
^Xwd	mixed	lam256	7	5.7385	979836	513687769620
^Xwd	mixed	refbs	8	13.3736	979836	513687769620
^Xwd	mixed	bitmap1	8	1.7418	979836	513687769620
^Xwd	mixed	lam0	8	5.3994	979836	513687769620
^Xwd	mixed	lam16	8	4.8878	979836	513687769620
^Xwd	mixed	lam256	8	5.7393	979836	513687769620
^Xwd	mixed	refbs	9	13.5466	979836	513687769620
^Xwd	mixed	bitmap1	9	1.7493	979836	513687769620
^Xwd	mixed	lam0	9	5.3744	979836	513687769620
^Xwd	mixed	lam16	9	4.8782	979836	513687769620
^Xwd	mixed	lam256	9	5.7446	979836	513687769620
^Xwd	mixed	refbs	10	13.5332	979836	513687769620
^Xwd	mixed	bitmap1	10	1.7497	979836	513687769620
^Xwd	mixed	lam0	10	5.4260	979836	513687769620
^Xwd	mixed	lam16	10	4.8746	979836	513687769620
^Xwd	mixed	lam256	10	5.7304	979836	513687769620
^Xwd	ascii	refbs	0	17.1646	532179	279168169548
^Xwd	ascii	bitmap1	0	1.4821	532179	279168169548
^Xwd	ascii	lam0	0	3.2759	532179	279168169548
^Xwd	ascii	lam16	0	2.9550	532179	279168169548
^Xwd	ascii	lam256	0	2.9546	532179	279168169548
^Xwd	ascii	refbs	1	17.1093	532179	279168169548
^Xwd	ascii	bitmap1	1	1.4800	532179	279168169548
^Xwd	ascii	lam0	1	3.2479	532179	279168169548
^Xwd	ascii	lam16	1	2.9716	532179	279168169548
^Xwd	ascii	lam256	1	2.9552	532179	279168169548
^Xwd	ascii	refbs	2	17.1412	532179	279168169548
