tests/assertions/multiline.rxt:775	unanch	0	1	2	2
tests/assertions/multiline.rxt:823	unanch	0	10	3	2
tests/assertions/multiline.rxt:871	unanch	0	15	4	3
tests/assertions/multiline.rxt:919	unanch	0	10	3	2
tests/assertions/multiline.rxt:967	unanch	0	10	3	2
tests/assertions/multiline.rxt:1015	unanch	0	10	3	2
tests/assertions/multiline.rxt:1063	unanch	0	49	14	6
tests/assertions/multiline.rxt:1112	attempt	0	2	3	0
tests/assertions/multiline.rxt:1161	attempt	0	3	4	0
tests/assertions/multiline.rxt:1223	unanch	0	29	9	5
tests/assertions/multiline.rxt:1254	unanch	0	22	8	4
tests/assertions/multiline.rxt:1285	unanch	0	49	14	6
tests/assertions/multiline.rxt:1316	unanch	0	10	5	3
tests/assertions/multiline.rxt:1347	unanch	0	49	14	6
tests/assertions/multiline.rxt:1378	unanch	0	46	13	7
tests/assertions/multiline.rxt:1409	unanch	0	59	14	5
tests/assertions/multiline.rxt:1463	unanch	0	22	9	5
tests/assertions/multiline.rxt:1494	none	0	0	0	0
tests/assertions/multiline.rxt:1525	none	0	0	0	0
tests/assertions/multiline.rxt:1556	none	0	0	0	0
tests/assertions/multiline.rxt:1587	none	0	0	0	0
tests/assertions/multiline.rxt:1618	unanch	0	22	9	5
tests/assertions/multiline.rxt:1650	unanch	0	22	9	5
tests/assertions/multiline.rxt:1681	unanch	0	19	9	5
tests/assertions/multiline.rxt:1712	none	0	0	0	0
tests/assertions/multiline.rxt:1766	unanch	0	29	9	5
tests/assertions/multiline.rxt:1815	attempt	0	2	4	0
tests/assertions/multiline.rxt:1863	unanch	0	6	3	3
tests/assertions/multiline.rxt:1911	unanch	0	22	8	4
tests/assertions/multiline.rxt:1959	unanch	0	10	3	2
tests/assertions/multiline.rxt:2008	unanch	0	29	9	5
tests/assertions/multiline.rxt:2057	unanch	0	6	3	3
tests/assertions/multiline.rxt:2106	attempt	0	2	4	0
tests/assertions/multiline.rxt:2155	unanch	0	49	14	6
tests/assertions/multiline.rxt:2204	unanch	0	6	3	3
tests/assertions/multiline.rxt:2255	attempt	0	1	1	0
tests/assertions/multiline.rxt:2304	attempt	0	2	2	0
tests/assertions/multiline.rxt:2353	unanch	0	6	3	3
tests/assertions/multiline.rxt:2402	attempt	0	5	5	0
tests/assertions/multiline.rxt:2456	unanch	0	15	4	5
tests/assertions/multiline.rxt:2505	attempt	0	3	4	0
tests/assertions/multiline.rxt:2553	unanch	0	15	4	5
tests/assertions/multiline.rxt:2601	unanch	0	15	4	5
tests/assertions/multiline.rxt:2671	attempt	0	5	4	0
tests/assertions/multiline.rxt:2710	attempt	0	5	5	0
tests/assertions/multiline.rxt:2748	attempt	0	3	3	0
tests/assertions/multiline.rxt:2786	attempt	0	3	3	0
tests/assertions/multiline.rxt:2825	attempt	0	12	11	0
tests/assertions/multiline.rxt:2864	attempt	0	5	4	0
tests/assertions/multiline.rxt:2902	attempt	0	5	6	0
tests/assertions/multiline.rxt:2947	attempt	0	1	2	0
tests/assertions/multiline.rxt:2996	unanch	0	6	3	3
tests/assertions/multiline.rxt:3044	unanch	0	6	3	3
tests/assertions/multiline.rxt:3092	attempt	0	0	1	0
tests/assertions/multiline.rxt:3141	unanch	0	1	2	2
tests/assertions/multiline.rxt:3189	unanch	0	1	2	2
tests/assertions/multiline.rxt:3238	unanch	0	6	3	3
tests/assertions/multiline.rxt:3286	attempt	0	1	2	0
tests/assertions/multiline.rxt:3341	attempt	0	3	4	0
tests/assertions/multiline.rxt:3393	unanch	0	29	7	4
tests/assertions/multiline.rxt:3446	attempt	0	6	5	0
tests/assertions/multiline.rxt:3498	unanch	0	23	5	4
tests/assertions/multiline.rxt:3550	unanch	0	10	3	2
tests/assertions/multiline.rxt:3602	unanch	0	12	3	2
tests/assertions/multiline.rxt:3661	attempt	0	1	2	0
tests/assertions/multiline.rxt:3710	unanch	0	6	3	3
tests/assertions/multiline.rxt:3758	unanch	0	6	3	3
tests/assertions/start_pinned_startpos.rxt:20	unanch	0	12	3	2
tests/assertions/wordb_basic.rxt:63	unanch	0	23	5	4
tests/assertions/wordb_basic.rxt:143	unanch	0	23	5	4
tests/assertions/wordb_basic.rxt:218	unanch	0	17	4	5
tests/assertions/wordb_basic.rxt:296	unanch	0	17	4	5
tests/assertions/wordb_basic.rxt:375	unanch	0	25	5	5
tests/assertions/wordb_basic.rxt:450	unanch	0	25	5	5
tests/assertions/wordb_basic.rxt:525	unanch	0	26	5	5
tests/assertions/wordb_basic.rxt:600	unanch	0	26	5	5
tests/assertions/wordb_basic.rxt:675	unanch	0	17	3	3
tests/assertions/wordb_basic.rxt:750	unanch	0	19	4	3
tests/assertions/wordb_basic.rxt:825	unanch	0	11	3	3
tests/assertions/wordb_basic.rxt:900	unanch	0	12	4	4
tests/assertions/wordb_basic.rxt:975	unanch	0	12	4	4
tests/assertions/wordb_basic.rxt:1050	unanch	0	11	2	2
tests/assertions/wordb_basic.rxt:1125	unanch	0	11	3	3
tests/assertions/wordb_basic.rxt:1200	unanch	0	11	2	2
tests/assertions/wordb_basic.rxt:1275	unanch	0	11	3	3
tests/assertions/wordb_empty_compose.rxt:31	unanch	0	2	2	2
tests/assertions/wordb_empty_compose.rxt:106	unanch	0	2	2	2
tests/assertions/wordb_empty_compose.rxt:181	unanch	0	2	2	2
tests/assertions/wordb_empty_compose.rxt:256	unanch	0	1	1	0
tests/assertions/wordb_empty_compose.rxt:331	unanch	0	1	1	0
tests/assertions/wordb_empty_compose.rxt:406	unanch	0	2	2	2
tests/assertions/wordb_empty_compose.rxt:481	unanch	0	12	3	2
tests/assertions/wordb_empty_compose.rxt:556	unanch	0	12	3	2
tests/assertions/wordb_empty_compose.rxt:631	unanch	0	12	3	2
tests/assertions/wordb_empty_compose.rxt:706	unanch	0	10	3	3
tests/assertions/wordb_empty_compose.rxt:791	unanch	0	26	6	5
tests/assertions/wordb_empty_compose.rxt:866	unanch	0	19	5	7
