pattern	subject	algo	rounds	median_ns	ns_per_byte	ns_per_call	load1
srt-512	f-pfx3	hash4	11	1530.0	191.2500	191.2500	2.18
srt-512	f-pfx3	vm	11	390.0	48.7500	48.7500	2.18
srt-512	t-128k-sparse	serial	11	184236368.0	1405.6119	1405.6119	2.08
srt-512	t-128k-sparse	firstbyte	11	10267272.0	78.3331	78.3331	2.08
srt-512	t-128k-sparse	trie	11	5290443.0	40.3629	40.3629	2.08
srt-512	t-128k-sparse	hash2	11	3911474.0	29.8422	29.8422	2.08
srt-512	t-128k-sparse	hash4	11	26177969.0	199.7221	199.7221	2.08
srt-512	t-128k-sparse	vm	11	5187491.0	39.5774	39.5774	2.08
srt-512	f-bg	serial	11	13980.0	1747.5000	1747.5000	2.08
srt-512	f-bg	firstbyte	11	760.0	95.0000	95.0000	2.08
srt-512	f-bg	trie	11	330.0	41.2500	41.2500	2.08
srt-512	f-bg	hash2	11	240.0	30.0000	30.0000	2.08
srt-512	f-bg	hash4	11	1660.0	207.5000	207.5000	2.08
srt-512	f-bg	vm	11	350.0	43.7500	43.7500	2.08
srt-512	f-upper	serial	11	19990.0	1665.8333	1665.8333	2.08
srt-512	f-upper	firstbyte	11	150.0	12.5000	12.5000	2.08
srt-512	f-upper	trie	11	290.0	24.1667	24.1667	2.08
srt-512	f-upper	hash2	11	220.0	18.3333	18.3333	2.08
srt-512	f-upper	hash4	11	2150.0	179.1667	179.1667	2.08
srt-512	f-upper	vm	11	290.0	24.1667	24.1667	2.08
srt-512	f-near	serial	11	20480.0	1706.6667	1706.6667	2.08
srt-512	f-near	firstbyte	11	1070.0	89.1667	89.1667	2.08
srt-512	f-near	trie	11	560.0	46.6667	46.6667	2.08
srt-512	f-near	hash2	11	340.0	28.3333	28.3333	2.08
srt-512	f-near	hash4	11	2370.0	197.5000	197.5000	2.08
srt-512	f-near	vm	11	560.0	46.6667	46.6667	2.08
srt-512	f-sfx	serial	11	15500.0	1722.2222	1722.2222	2.08
srt-512	f-sfx	firstbyte	11	870.0	96.6667	96.6667	2.08
srt-512	f-sfx	trie	11	380.0	42.2222	42.2222	2.08
srt-512	f-sfx	hash2	11	250.0	27.7778	27.7778	2.08
srt-512	f-sfx	hash4	11	1800.0	200.0000	200.0000	2.08
srt-512	f-sfx	vm	11	370.0	41.1111	41.1111	2.08
srt-256	f-cnt2	serial	11	11811.0	738.1875	738.1875	2.08
srt-256	f-cnt2	firstbyte	11	770.0	48.1250	48.1250	2.08
srt-256	f-cnt2	trie	11	660.0	41.2500	41.2500	2.08
srt-256	f-cnt2	hash2	11	390.0	24.3750	24.3750	2.08
srt-256	f-cnt2	hash4	11	1851.0	115.6875	115.6875	2.08
srt-256	f-cnt2	vm	11	610.0	38.1250	38.1250	2.08
srt-256	f-nar4	serial	11	7410.0	823.3333	823.3333	2.08
srt-256	f-nar4	firstbyte	11	480.0	53.3333	53.3333	2.08
srt-256	f-nar4	trie	11	300.0	33.3333	33.3333	2.08
srt-256	f-nar4	hash2	11	230.0	25.5556	25.5556	2.08
srt-256	f-nar4	hash4	11	1060.0	117.7778	117.7778	2.08
srt-256	f-nar4	vm	11	320.0	35.5556	35.5556	2.08
srt-256	f-w0	serial	11	9430.0	785.8333	785.8333	2.08
srt-256	f-w0	firstbyte	11	560.0	46.6667	46.6667	2.08
srt-256	f-w0	trie	11	470.0	39.1667	39.1667	2.08
srt-256	f-w0	hash2	11	280.0	23.3333	23.3333	2.08
srt-256	f-w0	hash4	11	1420.0	118.3333	118.3333	2.08
srt-256	f-w0	vm	11	470.0	39.1667	39.1667	2.08
srt-256	f-s4095	serial	11	3030.0	757.5000	757.5000	2.08
srt-256	f-s4095	firstbyte	11	200.0	50.0000	50.0000	2.08
srt-256	f-s4095	trie	11	150.0	37.5000	37.5000	2.08
srt-256	f-s4095	hash2	11	100.0	25.0000	25.0000	2.08
srt-256	f-s4095	hash4	11	450.0	112.5000	112.5000	2.08
srt-256	f-s4095	vm	11	130.0	32.5000	32.5000	2.08
srt-256	f-s0	serial	11	3050.0	762.5000	762.5000	2.08
srt-256	f-s0	firstbyte	11	240.0	60.0000	60.0000	2.08
srt-256	f-s0	trie	11	140.0	35.0000	35.0000	2.08
srt-256	f-s0	hash2	11	100.0	25.0000	25.0000	2.08
srt-256	f-s0	hash4	11	450.0	112.5000	112.5000	2.08
srt-256	f-s0	vm	11	150.0	37.5000	37.5000	2.08
srt-256	t-128k-clean	serial	11	89785455.0	685.0087	685.0087	2.08
srt-256	t-128k-clean	firstbyte	11	5579934.0	42.5715	42.5715	2.08
srt-256	t-128k-clean	trie	11	4556568.0	34.7639	34.7639	2.08
srt-256	t-128k-clean	hash2	11	3177080.0	24.2392	24.2392	2.08
srt-256	t-128k-clean	hash4	11	15138381.0	115.4967	115.4967	2.08
srt-256	t-128k-clean	vm	11	4444237.0	33.9068	33.9068	2.08
srt-256	f-w511	serial	11	4780.0	796.6667	796.6667	2.08
srt-256	f-w511	firstbyte	11	340.0	56.6667	56.6667	2.08
srt-256	f-w511	trie	11	180.0	30.0000	30.0000	2.08
srt-256	f-w511	hash2	11	120.0	20.0000	20.0000	2.08
srt-256	f-w511	hash4	11	730.0	121.6667	121.6667	2.08
srt-256	f-w511	vm	11	150.0	25.0000	25.0000	2.08
srt-256	f-prefix	serial	11	9110.0	828.1818	828.1818	2.08
srt-256	f-prefix	firstbyte	11	530.0	48.1818	48.1818	2.08
srt-256	f-prefix	trie	11	470.0	42.7273	42.7273	2.08
srt-256	f-prefix	hash2	11	260.0	23.6364	23.6364	2.08
srt-256	f-prefix	hash4	11	1280.0	116.3636	116.3636	2.08
srt-256	f-prefix	vm	11	430.0	39.0909	39.0909	2.08
srt-256	f-w2047	serial	11	6370.0	796.2500	796.2500	2.08
srt-256	f-w2047	firstbyte	11	450.0	56.2500	56.2500	2.08
srt-256	f-w2047	trie	11	280.0	35.0000	35.0000	2.08
srt-256	f-w2047	hash2	11	180.0	22.5000	22.5000	2.08
srt-256	f-w2047	hash4	11	940.0	117.5000	117.5000	2.08
srt-256	f-w2047	vm	11	290.0	36.2500	36.2500	2.08
srt-256	f-w7	serial	11	2750.0	687.5000	687.5000	2.08
srt-256	f-w7	firstbyte	11	210.0	52.5000	52.5000	2.08
srt-256	f-w7	trie	11	130.0	32.5000	32.5000	2.08
srt-256	f-w7	hash2	11	100.0	25.0000	25.0000	2.08
srt-256	f-w7	hash4	11	470.0	117.5000	117.5000	2.08
srt-256	f-w7	vm	11	130.0	32.5000	32.5000	2.08
srt-256	t-512k-sparse	serial	11	360941391.0	688.4411	688.4411	2.00
srt-256	t-512k-sparse	firstbyte	11	22371516.0	42.6703	42.6703	2.00
srt-256	t-512k-sparse	trie	11	18295021.0	34.8950	34.8950	2.00
srt-256	t-512k-sparse	hash2	11	12737367.0	24.2946	24.2946	2.00
srt-256	t-512k-sparse	hash4	11	60657268.0	115.6946	115.6946	2.00
srt-256	t-512k-sparse	vm	11	17819239.0	33.9875	33.9875	2.00
srt-256	t-128k-dense	serial	11	89871675.0	685.6665	685.6665	2.00
srt-256	t-128k-dense	firstbyte	11	5652724.0	43.1269	43.1269	2.00
srt-256	t-128k-dense	trie	11	4585118.0	34.9817	34.9817	2.00
srt-256	t-128k-dense	hash2	11	3202420.0	24.4325	24.4325	2.00
srt-256	t-128k-dense	hash4	11	15284343.0	116.6103	116.6103	2.00
srt-256	t-128k-dense	vm	11	4472768.0	34.1245	34.1245	2.00
srt-256	f-sh1	serial	11	3960.0	792.0000	792.0000	2.00
srt-256	f-sh1	firstbyte	11	290.0	58.0000	58.0000	2.00
srt-256	f-sh1	trie	11	200.0	40.0000	40.0000	2.00
srt-256	f-sh1	hash2	11	110.0	22.0000	22.0000	2.00
srt-256	f-sh1	hash4	11	550.0	110.0000	110.0000	2.00
srt-256	f-sh1	vm	11	180.0	36.0000	36.0000	2.00
srt-256	f-glued	serial	11	13950.0	775.0000	775.0000	2.00
srt-256	f-glued	firstbyte	11	870.0	48.3333	48.3333	2.00
srt-256	f-glued	trie	11	760.0	42.2222	42.2222	2.00
srt-256	f-glued	hash2	11	440.0	24.4444	24.4444	2.00
srt-256	f-glued	hash4	11	2040.0	113.3333	113.3333	2.00
srt-256	f-glued	vm	11	710.0	39.4444	39.4444	2.00
srt-256	f-w255	serial	11	5150.0	735.7143	735.7143	2.00
srt-256	f-w255	firstbyte	11	420.0	60.0000	60.0000	2.00
srt-256	f-w255	trie	11	280.0	40.0000	40.0000	2.00
srt-256	f-w255	hash2	11	200.0	28.5714	28.5714	2.00
srt-256	f-w255	hash4	11	880.0	125.7143	125.7143	2.00
srt-256	f-w255	vm	11	280.0	40.0000	40.0000	2.00
srt-256	f-pfx3	serial	11	6380.0	797.5000	797.5000	2.00
srt-256	f-pfx3	firstbyte	11	450.0	56.2500	56.2500	2.00
srt-256	f-pfx3	trie	11	330.0	41.2500	41.2500	2.00
srt-256	f-pfx3	hash2	11	200.0	25.0000	25.0000	2.00
srt-256	f-pfx3	hash4	11	920.0	115.0000	115.0000	2.00
srt-256	f-pfx3	vm	11	340.0	42.5000	42.5000	2.00
srt-256	t-128k-sparse	serial	11	89959036.0	686.3330	686.3330	1.92
srt-256	t-128k-sparse	firstbyte	11	5581874.0	42.5863	42.5863	1.92
srt-256	t-128k-sparse	trie	11	4573608.0	34.8939	34.8939	1.92
srt-256	t-128k-sparse	hash2	11	3188369.0	24.3253	24.3253	1.92
srt-256	t-128k-sparse	hash4	11	15132442.0	115.4514	115.4514	1.92
srt-256	t-128k-sparse	vm	11	4463817.0	34.0562	34.0562	1.92
srt-256	f-bg	serial	11	6720.0	840.0000	840.0000	1.92
srt-256	f-bg	firstbyte	11	450.0	56.2500	56.2500	1.92
srt-256	f-bg	trie	11	300.0	37.5000	37.5000	1.92
srt-256	f-bg	hash2	11	210.0	26.2500	26.2500	1.92
srt-256	f-bg	hash4	11	970.0	121.2500	121.2500	1.92
srt-256	f-bg	vm	11	310.0	38.7500	38.7500	1.92
srt-256	f-upper	serial	11	9210.0	767.5000	767.5000	1.92
srt-256	f-upper	firstbyte	11	150.0	12.5000	12.5000	1.92
srt-256	f-upper	trie	11	290.0	24.1667	24.1667	1.92
srt-256	f-upper	hash2	11	220.0	18.3333	18.3333	1.92
srt-256	f-upper	hash4	11	1240.0	103.3333	103.3333	1.92
srt-256	f-upper	vm	11	300.0	25.0000	25.0000	1.92
srt-256	f-near	serial	11	9530.0	794.1667	794.1667	1.92
srt-256	f-near	firstbyte	11	570.0	47.5000	47.5000	1.92
srt-256	f-near	trie	11	520.0	43.3333	43.3333	1.92
srt-256	f-near	hash2	11	270.0	22.5000	22.5000	1.92
srt-256	f-near	hash4	11	1380.0	115.0000	115.0000	1.92
srt-256	f-near	vm	11	440.0	36.6667	36.6667	1.92
srt-256	f-sfx	serial	11	7150.0	794.4444	794.4444	1.92
srt-256	f-sfx	firstbyte	11	480.0	53.3333	53.3333	1.92
srt-256	f-sfx	trie	11	350.0	38.8889	38.8889	1.92
srt-256	f-sfx	hash2	11	230.0	25.5556	25.5556	1.92
srt-256	f-sfx	hash4	11	1070.0	118.8889	118.8889	1.92
srt-256	f-sfx	vm	11	350.0	38.8889	38.8889	1.92
s-2048	f-cnt2	serial	11	112020.0	7001.2500	7001.2500	1.92
s-2048	f-cnt2	firstbyte	11	6660.0	416.2500	416.2500	1.92
s-2048	f-cnt2	trie	11	750.0	46.8750	46.8750	1.92
s-2048	f-cnt2	hash2	11	690.0	43.1250	43.1250	1.92
s-2048	f-cnt2	hash4	11	5870.0	366.8750	366.8750	1.92
s-2048	f-cnt2	vm	11	770.0	48.1250	48.1250	1.92
s-2048	f-nar4	serial	11	64360.0	7151.1111	7151.1111	1.92
s-2048	f-nar4	firstbyte	11	3630.0	403.3333	403.3333	1.92
s-2048	f-nar4	trie	11	461.0	51.2222	51.2222	1.92
s-2048	f-nar4	hash2	11	370.0	41.1111	41.1111	1.92
s-2048	f-nar4	hash4	11	3200.0	355.5556	355.5556	1.92
s-2048	f-nar4	vm	11	490.0	54.4444	54.4444	1.92
s-2048	f-w0	serial	11	84930.0	7077.5000	7077.5000	1.92
s-2048	f-w0	firstbyte	11	5020.0	418.3333	418.3333	1.92
s-2048	f-w0	trie	11	510.0	42.5000	42.5000	1.92
s-2048	f-w0	hash2	11	530.0	44.1667	44.1667	1.92
s-2048	f-w0	hash4	11	4500.0	375.0000	375.0000	1.92
s-2048	f-w0	vm	11	520.0	43.3333	43.3333	1.92
s-2048	f-s4095	serial	11	29011.0	7252.7500	7252.7500	1.92
s-2048	f-s4095	firstbyte	11	1600.0	400.0000	400.0000	1.92
s-2048	f-s4095	trie	11	160.0	40.0000	40.0000	1.92
s-2048	f-s4095	hash2	11	160.0	40.0000	40.0000	1.92
s-2048	f-s4095	hash4	11	1460.0	365.0000	365.0000	1.92
s-2048	f-s4095	vm	11	170.0	42.5000	42.5000	1.92
s-2048	f-s0	serial	11	20210.0	5052.5000	5052.5000	1.92
s-2048	f-s0	firstbyte	11	1100.0	275.0000	275.0000	1.92
s-2048	f-s0	trie	11	120.0	30.0000	30.0000	1.92
s-2048	f-s0	hash2	11	120.0	30.0000	30.0000	1.92
s-2048	f-s0	hash4	11	1370.0	342.5000	342.5000	1.92
s-2048	f-s0	vm	11	130.0	32.5000	32.5000	1.92
s-2048	t-128k-clean	serial	11	842857205.0	6430.4902	6430.4902	1.78
s-2048	t-128k-clean	firstbyte	11	41725243.0	318.3383	318.3383	1.78
s-2048	t-128k-clean	trie	11	7011492.0	53.4934	53.4934	1.78
s-2048	t-128k-clean	hash2	11	5381123.0	41.0547	41.0547	1.78
s-2048	t-128k-clean	hash4	11	44381839.0	338.6066	338.6066	1.78
s-2048	t-128k-clean	vm	11	6953502.0	53.0510	53.0510	1.78
s-2048	f-w511	serial	11	44580.0	7430.0000	7430.0000	1.78
s-2048	f-w511	firstbyte	11	2370.0	395.0000	395.0000	1.78
s-2048	f-w511	trie	11	290.0	48.3333	48.3333	1.78
s-2048	f-w511	hash2	11	260.0	43.3333	43.3333	1.78
s-2048	f-w511	hash4	11	2070.0	345.0000	345.0000	1.78
s-2048	f-w511	vm	11	290.0	48.3333	48.3333	1.78
s-2048	f-prefix	serial	11	78341.0	7121.9091	7121.9091	1.78
s-2048	f-prefix	firstbyte	11	4530.0	411.8182	411.8182	1.78
s-2048	f-prefix	trie	11	510.0	46.3636	46.3636	1.78
s-2048	f-prefix	hash2	11	470.0	42.7273	42.7273	1.78
s-2048	f-prefix	hash4	11	4100.0	372.7273	372.7273	1.78
s-2048	f-prefix	vm	11	520.0	47.2727	47.2727	1.78
s-2048	f-w2047	serial	11	57590.0	7198.7500	7198.7500	1.78
s-2048	f-w2047	firstbyte	11	3280.0	410.0000	410.0000	1.78
s-2048	f-w2047	trie	11	350.0	43.7500	43.7500	1.78
s-2048	f-w2047	hash2	11	280.0	35.0000	35.0000	1.78
s-2048	f-w2047	hash4	11	2840.0	355.0000	355.0000	1.78
s-2048	f-w2047	vm	11	350.0	43.7500	43.7500	1.78
s-2048	f-w7	serial	11	28480.0	7120.0000	7120.0000	1.78
s-2048	f-w7	firstbyte	11	1580.0	395.0000	395.0000	1.78
s-2048	f-w7	trie	11	220.0	55.0000	55.0000	1.78
s-2048	f-w7	hash2	11	140.0	35.0000	35.0000	1.78
s-2048	f-w7	hash4	11	1410.0	352.5000	352.5000	1.78
s-2048	f-w7	vm	11	210.0	52.5000	52.5000	1.78
s-2048	t-512k-sparse	serial	11	3436740994.0	6555.0632	6555.0632	1.47
s-2048	t-512k-sparse	firstbyte	11	169848421.0	323.9602	323.9602	1.43
s-2048	t-512k-sparse	trie	11	27994850.0	53.3959	53.3959	1.43
s-2048	t-512k-sparse	hash2	11	21586981.0	41.1739	41.1739	1.43
s-2048	t-512k-sparse	hash4	11	177556037.0	338.6613	338.6613	1.43
s-2048	t-512k-sparse	vm	11	27696478.0	52.8268	52.8268	1.43
s-2048	t-128k-dense	serial	11	859294184.0	6555.8943	6555.8943	1.45
s-2048	t-128k-dense	firstbyte	11	42808409.0	326.6022	326.6022	1.41
s-2048	t-128k-dense	trie	11	7032763.0	53.6557	53.6557	1.41
s-2048	t-128k-dense	hash2	11	5482583.0	41.8288	41.8288	1.41
s-2048	t-128k-dense	hash4	11	44495650.0	339.4749	339.4749	1.41
s-2048	t-128k-dense	vm	11	7012292.0	53.4995	53.4995	1.41
s-2048	f-sh1	serial	11	38480.0	7696.0000	7696.0000	1.41
s-2048	f-sh1	firstbyte	11	1840.0	368.0000	368.0000	1.41
s-2048	f-sh1	trie	11	210.0	42.0000	42.0000	1.41
s-2048	f-sh1	hash2	11	170.0	34.0000	34.0000	1.41
s-2048	f-sh1	hash4	11	1640.0	328.0000	328.0000	1.41
s-2048	f-sh1	vm	11	210.0	42.0000	42.0000	1.41
s-2048	f-glued	serial	11	127740.0	7096.6667	7096.6667	1.41
s-2048	f-glued	firstbyte	11	7540.0	418.8889	418.8889	1.41
s-2048	f-glued	trie	11	730.0	40.5556	40.5556	1.41
s-2048	f-glued	hash2	11	790.0	43.8889	43.8889	1.41
s-2048	f-glued	hash4	11	6550.0	363.8889	363.8889	1.41
s-2048	f-glued	vm	11	750.0	41.6667	41.6667	1.41
s-2048	f-w255	serial	11	52220.0	7460.0000	7460.0000	1.41
s-2048	f-w255	firstbyte	11	2730.0	390.0000	390.0000	1.41
s-2048	f-w255	trie	11	340.0	48.5714	48.5714	1.41
s-2048	f-w255	hash2	11	260.0	37.1429	37.1429	1.41
s-2048	f-w255	hash4	11	2530.0	361.4286	361.4286	1.41
s-2048	f-w255	vm	11	350.0	50.0000	50.0000	1.41
s-2048	f-pfx3	serial	11	59070.0	7383.7500	7383.7500	1.41
s-2048	f-pfx3	firstbyte	11	3210.0	401.2500	401.2500	1.41
s-2048	f-pfx3	trie	11	330.0	41.2500	41.2500	1.41
s-2048	f-pfx3	hash2	11	270.0	33.7500	33.7500	1.41
s-2048	f-pfx3	hash4	11	2601.0	325.1250	325.1250	1.41
s-2048	f-pfx3	vm	11	360.0	45.0000	45.0000	1.41
s-2048	t-128k-sparse	serial	11	858011166.0	6546.1057	6546.1057	1.43
s-2048	t-128k-sparse	firstbyte	11	42469148.0	324.0139	324.0139	1.43
s-2048	t-128k-sparse	trie	11	6999272.0	53.4002	53.4002	1.43
s-2048	t-128k-sparse	hash2	11	5387563.0	41.1038	41.1038	1.43
s-2048	t-128k-sparse	hash4	11	44519550.0	339.6572	339.6572	1.43
s-2048	t-128k-sparse	vm	11	6916262.0	52.7669	52.7669	1.43
s-2048	f-bg	serial	11	58840.0	7355.0000	7355.0000	1.43
s-2048	f-bg	firstbyte	11	3000.0	375.0000	375.0000	1.43
s-2048	f-bg	trie	11	330.0	41.2500	41.2500	1.43
s-2048	f-bg	hash2	11	290.0	36.2500	36.2500	1.43
s-2048	f-bg	hash4	11	2760.0	345.0000	345.0000	1.43
s-2048	f-bg	vm	11	350.0	43.7500	43.7500	1.43
s-2048	f-upper	serial	11	71820.0	5985.0000	5985.0000	1.43
s-2048	f-upper	firstbyte	11	150.0	12.5000	12.5000	1.43
s-2048	f-upper	trie	11	300.0	25.0000	25.0000	1.43
s-2048	f-upper	hash2	11	220.0	18.3333	18.3333	1.43
s-2048	f-upper	hash4	11	3460.0	288.3333	288.3333	1.43
s-2048	f-upper	vm	11	290.0	24.1667	24.1667	1.43
s-2048	f-near	serial	11	85980.0	7165.0000	7165.0000	1.43
s-2048	f-near	firstbyte	11	5000.0	416.6667	416.6667	1.43
s-2048	f-near	trie	11	540.0	45.0000	45.0000	1.43
s-2048	f-near	hash2	11	530.0	44.1667	44.1667	1.43
s-2048	f-near	hash4	11	4470.0	372.5000	372.5000	1.43
s-2048	f-near	vm	11	590.0	49.1667	49.1667	1.43
s-2048	f-sfx	serial	11	65750.0	7305.5556	7305.5556	1.43
s-2048	f-sfx	firstbyte	11	3910.0	434.4444	434.4444	1.43
s-2048	f-sfx	trie	11	420.0	46.6667	46.6667	1.43
s-2048	f-sfx	hash2	11	410.0	45.5556	45.5556	1.43
s-2048	f-sfx	hash4	11	3240.0	360.0000	360.0000	1.43
s-2048	f-sfx	vm	11	430.0	47.7778	47.7778	1.43
w-8	f-cnt2	serial	11	490.0	30.6250	30.6250	1.43
w-8	f-cnt2	firstbyte	11	220.0	13.7500	13.7500	1.43
w-8	f-cnt2	trie	11	310.0	19.3750	19.3750	1.43
w-8	f-cnt2	hash2	11	350.0	21.8750	21.8750	1.43
w-8	f-cnt2	hash4	11	340.0	21.2500	21.2500	1.43
w-8	f-cnt2	vm	11	310.0	19.3750	19.3750	1.43
w-8	f-nar4	serial	11	250.0	27.7778	27.7778	1.43
w-8	f-nar4	firstbyte	11	130.0	14.4444	14.4444	1.43
w-8	f-nar4	trie	11	150.0	16.6667	16.6667	1.43
w-8	f-nar4	hash2	11	190.0	21.1111	21.1111	1.43
w-8	f-nar4	hash4	11	170.0	18.8889	18.8889	1.43
w-8	f-nar4	vm	11	140.0	15.5556	15.5556	1.43
w-8	f-w0	serial	11	350.0	29.1667	29.1667	1.43
w-8	f-w0	firstbyte	11	170.0	14.1667	14.1667	1.43
w-8	f-w0	trie	11	220.0	18.3333	18.3333	1.43
w-8	f-w0	hash2	11	250.0	20.8333	20.8333	1.43
w-8	f-w0	hash4	11	230.0	19.1667	19.1667	1.43
w-8	f-w0	vm	11	210.0	17.5000	17.5000	1.43
w-8	f-s4095	serial	11	140.0	35.0000	35.0000	1.43
w-8	f-s4095	firstbyte	11	70.0	17.5000	17.5000	1.43
w-8	f-s4095	trie	11	90.0	22.5000	22.5000	1.43
w-8	f-s4095	hash2	11	90.0	22.5000	22.5000	1.43
w-8	f-s4095	hash4	11	80.0	20.0000	20.0000	1.43
w-8	f-s4095	vm	11	80.0	20.0000	20.0000	1.43
w-8	f-s0	serial	11	120.0	30.0000	30.0000	1.43
w-8	f-s0	firstbyte	11	70.0	17.5000	17.5000	1.43
w-8	f-s0	trie	11	80.0	20.0000	20.0000	1.43
w-8	f-s0	hash2	11	90.0	22.5000	22.5000	1.43
w-8	f-s0	hash4	11	80.0	20.0000	20.0000	1.43
w-8	f-s0	vm	11	80.0	20.0000	20.0000	1.43
w-8	t-128k-clean	serial	11	3196970.0	24.3909	24.3909	1.43
w-8	t-128k-clean	firstbyte	11	1439539.0	10.9828	10.9828	1.43
w-8	t-128k-clean	trie	11	1751081.0	13.3597	13.3597	1.43
w-8	t-128k-clean	hash2	11	2208563.0	16.8500	16.8500	1.43
w-8	t-128k-clean	hash4	11	2126543.0	16.2242	16.2242	1.43
w-8	t-128k-clean	vm	11	1680300.0	12.8197	12.8197	1.43
w-8	f-w511	serial	11	180.0	30.0000	30.0000	1.43
w-8	f-w511	firstbyte	11	90.0	15.0000	15.0000	1.43
w-8	f-w511	trie	11	120.0	20.0000	20.0000	1.43
w-8	f-w511	hash2	11	120.0	20.0000	20.0000	1.43
w-8	f-w511	hash4	11	110.0	18.3333	18.3333	1.43
w-8	f-w511	vm	11	110.0	18.3333	18.3333	1.43
w-8	f-prefix	serial	11	340.0	30.9091	30.9091	1.43
w-8	f-prefix	firstbyte	11	170.0	15.4545	15.4545	1.43
w-8	f-prefix	trie	11	210.0	19.0909	19.0909	1.43
w-8	f-prefix	hash2	11	230.0	20.9091	20.9091	1.43
w-8	f-prefix	hash4	11	220.0	20.0000	20.0000	1.43
w-8	f-prefix	vm	11	200.0	18.1818	18.1818	1.43
w-8	f-w2047	serial	11	220.0	27.5000	27.5000	1.43
w-8	f-w2047	firstbyte	11	120.0	15.0000	15.0000	1.43
w-8	f-w2047	trie	11	140.0	17.5000	17.5000	1.43
w-8	f-w2047	hash2	11	150.0	18.7500	18.7500	1.43
w-8	f-w2047	hash4	11	140.0	17.5000	17.5000	1.43
w-8	f-w2047	vm	11	130.0	16.2500	16.2500	1.43
w-8	f-w7	serial	11	130.0	32.5000	32.5000	1.43
w-8	f-w7	firstbyte	11	80.0	20.0000	20.0000	1.43
w-8	f-w7	trie	11	90.0	22.5000	22.5000	1.43
w-8	f-w7	hash2	11	100.0	25.0000	25.0000	1.43
w-8	f-w7	hash4	11	90.0	22.5000	22.5000	1.43
w-8	f-w7	vm	11	90.0	22.5000	22.5000	1.43
w-8	t-512k-sparse	serial	11	12777737.0	24.3716	24.3716	1.43
w-8	t-512k-sparse	firstbyte	11	5759855.0	10.9861	10.9861	1.43
w-8	t-512k-sparse	trie	11	7009173.0	13.3689	13.3689	1.43
w-8	t-512k-sparse	hash2	11	8839674.0	16.8603	16.8603	1.43
w-8	t-512k-sparse	hash4	11	8504642.0	16.2213	16.2213	1.43
w-8	t-512k-sparse	vm	11	6742611.0	12.8605	12.8605	1.43
w-8	t-128k-dense	serial	11	3207750.0	24.4732	24.4732	1.43
w-8	t-128k-dense	firstbyte	11	1444899.0	11.0237	11.0237	1.43
w-8	t-128k-dense	trie	11	1763611.0	13.4553	13.4553	1.43
w-8	t-128k-dense	hash2	11	2218753.0	16.9277	16.9277	1.43
w-8	t-128k-dense	hash4	11	2133103.0	16.2743	16.2743	1.43
w-8	t-128k-dense	vm	11	1695910.0	12.9388	12.9388	1.43
w-8	f-sh1	serial	11	160.0	32.0000	32.0000	1.43
w-8	f-sh1	firstbyte	11	80.0	16.0000	16.0000	1.43
w-8	f-sh1	trie	11	90.0	18.0000	18.0000	1.43
w-8	f-sh1	hash2	11	100.0	20.0000	20.0000	1.43
w-8	f-sh1	hash4	11	110.0	22.0000	22.0000	1.43
w-8	f-sh1	vm	11	90.0	18.0000	18.0000	1.43
w-8	f-glued	serial	11	490.0	27.2222	27.2222	1.43
w-8	f-glued	firstbyte	11	240.0	13.3333	13.3333	1.43
w-8	f-glued	trie	11	330.0	18.3333	18.3333	1.43
w-8	f-glued	hash2	11	390.0	21.6667	21.6667	1.43
w-8	f-glued	hash4	11	340.0	18.8889	18.8889	1.43
w-8	f-glued	vm	11	300.0	16.6667	16.6667	1.43
w-8	f-w255	serial	11	210.0	30.0000	30.0000	1.43
w-8	f-w255	firstbyte	11	110.0	15.7143	15.7143	1.43
w-8	f-w255	trie	11	130.0	18.5714	18.5714	1.43
w-8	f-w255	hash2	11	140.0	20.0000	20.0000	1.43
w-8	f-w255	hash4	11	130.0	18.5714	18.5714	1.43
w-8	f-w255	vm	11	120.0	17.1429	17.1429	1.43
w-8	f-pfx3	serial	11	260.0	32.5000	32.5000	1.43
w-8	f-pfx3	firstbyte	11	120.0	15.0000	15.0000	1.43
w-8	f-pfx3	trie	11	150.0	18.7500	18.7500	1.43
w-8	f-pfx3	hash2	11	170.0	21.2500	21.2500	1.43
w-8	f-pfx3	hash4	11	150.0	18.7500	18.7500	1.43
w-8	f-pfx3	vm	11	160.0	20.0000	20.0000	1.43
w-8	t-128k-sparse	serial	11	3195200.0	24.3774	24.3774	1.43
w-8	t-128k-sparse	firstbyte	11	1439249.0	10.9806	10.9806	1.43
w-8	t-128k-sparse	trie	11	1749711.0	13.3492	13.3492	1.43
w-8	t-128k-sparse	hash2	11	2208834.0	16.8521	16.8521	1.43
w-8	t-128k-sparse	hash4	11	2124712.0	16.2103	16.2103	1.43
w-8	t-128k-sparse	vm	11	1679150.0	12.8109	12.8109	1.43
w-8	f-bg	serial	11	260.0	32.5000	32.5000	1.43
w-8	f-bg	firstbyte	11	130.0	16.2500	16.2500	1.43
w-8	f-bg	trie	11	160.0	20.0000	20.0000	1.43
w-8	f-bg	hash2	11	170.0	21.2500	21.2500	1.43
w-8	f-bg	hash4	11	160.0	20.0000	20.0000	1.43
w-8	f-bg	vm	11	160.0	20.0000	20.0000	1.43
w-8	f-upper	serial	11	310.0	25.8333	25.8333	1.43
w-8	f-upper	firstbyte	11	150.0	12.5000	12.5000	1.43
